Type,File,Line,CLJ,CQL,CLJ_Code,CQL_Column,CQL_Code
implicit_predicate,add-interactive.c,559,+,+,is_initial ? empty_tree_oid_hex() : oid_to_hex(&head_oid),13,"		opt.def = is_initial ?
			empty_tree_oid_hex() : oid_to_hex(&head_oid);"
implicit_predicate,add-interactive.c,649,+,-,"if (d->only_names){
    printf(""%c%2d: %s"", selected ? '*' : ' ', i + 1, highlighted ? highlighted : item->string);
    return;
}
",,
implicit_predicate,add-interactive.c,650,+,+,selected ? '*' : ' ',23,"		printf(""%c%2d: %s"", selected ? '*' : ' ', i + 1,"
implicit_predicate,add-interactive.c,651,-,+,,10,		       highlighted ? highlighted : item->string);
implicit_predicate,add-interactive.c,659,-,+,,7,		    highlighted ? highlighted : item->string);
implicit_predicate,add-interactive.c,661,+,+,selected ? '*' : ' ',22,"	printf(""%c%2d: %s"", selected ? '*' : ' ', i + 1, d->buf.buf);"
implicit_predicate,add-interactive.c,793,+,-,"if (is_initial)
    oidcpy(&oid, s->r->hash_algo->empty_tree);
else{
    tree = parse_tree_indirect(&oid);
    if (!tree){
        res = error(_(""Could not parse HEAD^{tree}""));
        goto finish_revert;
    }
    oidcpy(&oid, &tree->object.oid);
}
",,
implicit_predicate,add-patch.c,435,+,-,"if (res){
    strvec_clear(&args);
    return error(_(""could not parse diff""));
}
",,
implicit_predicate,add-patch.c,455,+,-,"if (res)
    return error(_(""could not parse colored diff""));
",,
implicit_predicate,add-patch.c,669,+,-,"if (header->suppress_colored_line_range){
    strbuf_add(out, s->colored.buf + header->colored_extra_start, header->colored_extra_end - header->colored_extra_start);
    strbuf_add(out, s->colored.buf + hunk->colored_start, hunk->colored_end - hunk->colored_start);
    return;
}else{
    strbuf_addstr(out, s->s.fraginfo_color);
    p = s->colored.buf + header->colored_extra_start;
    len = header->colored_extra_end - header->colored_extra_start;
}
",,
implicit_predicate,add-patch.c,685,+,-,"if (s->mode->is_reverse)
    old_offset -= delta;
else
    new_offset += delta;
",,
implicit_predicate,add-patch.c,700,+,-,"if (colored)
    strbuf_addf(out, ""%s\n"", s->s.reset_color);
else
    strbuf_addch(out, '\n');
",,
implicit_predicate,add-patch.c,706,+,-,"if (colored)
    strbuf_add(out, s->colored.buf + hunk->colored_start, hunk->colored_end - hunk->colored_start);
else
    strbuf_add(out, s->plain.buf + hunk->start, hunk->end - hunk->start);
",,
implicit_predicate,add-patch.c,732,+,-,"if (colored){
    const char* p = s->colored.buf;
    strbuf_add(out, p + head->colored_start, first->colored_start - head->colored_start);
    strbuf_add(out, p + first->colored_end, head->colored_end - first->colored_end);
}else{
    const char* p = s->plain.buf;
    strbuf_add(out, p + head->start, first->start - head->start);
    strbuf_add(out, p + first->end, head->end - first->end);
}
",,
implicit_predicate,add-patch.c,949,+,-,"if (colored)
    colored_current = hunk->colored_start;
",,
implicit_predicate,add-patch.c,967,+,-,"if (colored)
    hunk[1].colored_start = colored_current;
",,
implicit_predicate,add-patch.c,983,+,+,marker ? marker : ' ',10,				ch = marker ? marker : ' ';
implicit_predicate,add-patch.c,996,+,-,"if (colored)
    colored_current = find_next_line(&s->colored, colored_current);
",,
implicit_predicate,add-patch.c,1010,+,-,"if (first){
    if (header->old_count || header->new_count)
        BUG(""counts are off: %d/%d"", (int)header->old_count, (int)header->new_count);

    header->old_count = context_line_count;
    header->new_count = context_line_count;
    context_line_count = 0;
    first = 0;
    goto next_hunk_line;
}
",,
implicit_predicate,add-patch.c,1039,+,-,"if (colored)
    hunk->colored_end = colored_current;
",,
implicit_predicate,add-patch.c,1064,+,-,"if (colored)
    hunk->colored_end = colored_end;
",,
implicit_predicate,add-patch.c,1117,+,+,s->mode->is_reverse ? '+' : '-',10,"			      s->mode->is_reverse ? '+' : '-',"
implicit_predicate,add-patch.c,1118,+,+,s->mode->is_reverse ? '-' : '+',10,"			      s->mode->is_reverse ? '-' : '+',"
implicit_predicate,add-patch.c,1285,+,+,"is_reverse ? ""-R"" : NULL",24,"	const char *reverse = is_reverse ? ""-R"" : NULL;"
implicit_predicate,add-patch.c,1286,+,-,"is_reverse ? ""-R"" : NULL",,
implicit_predicate,add-patch.c,1423,-,+,,10,"		hunk = file_diff->hunk_nr
				? file_diff->hunk + hunk_index
				: &file_diff->head;"
implicit_predicate,add-patch.c,1499,-,+,,22,"			      (uintmax_t)(file_diff->hunk_nr
						? file_diff->hunk_nr
						: 1));"
implicit_predicate,add-patch.c,1546,+,-,"if (permitted & ALLOW_GOTO_PREVIOUS_HUNK)
    hunk_index--;
else
    err(s, _(""No previous hunk""));
",,
implicit_predicate,add-patch.c,1551,+,-,"if (permitted & ALLOW_GOTO_NEXT_HUNK)
    hunk_index++;
else
    err(s, _(""No next hunk""));
",,
implicit_predicate,add-patch.c,1553,+,-,"if (permitted & ALLOW_GOTO_PREVIOUS_HUNK)
    hunk_index--;
else
    err(s, _(""No previous hunk""));
",,
implicit_predicate,add-patch.c,1556,+,-,"if (permitted & ALLOW_GOTO_PREVIOUS_UNDECIDED_HUNK)
    hunk_index = undecided_previous;
else
    err(s, _(""No previous hunk""));
",,
implicit_predicate,add-patch.c,1558,+,-,"if (permitted & ALLOW_GOTO_NEXT_HUNK)
    hunk_index++;
else
    err(s, _(""No next hunk""));
",,
implicit_predicate,add-patch.c,1561,+,-,"if (permitted & ALLOW_GOTO_NEXT_UNDECIDED_HUNK)
    hunk_index = undecided_next;
else
    err(s, _(""No next hunk""));
",,
implicit_predicate,add-patch.c,1563,+,-,"if (permitted & ALLOW_GOTO_PREVIOUS_UNDECIDED_HUNK)
    hunk_index = undecided_previous;
else
    err(s, _(""No previous hunk""));
",,
implicit_predicate,add-patch.c,1568,+,-,"if (permitted & ALLOW_GOTO_NEXT_UNDECIDED_HUNK)
    hunk_index = undecided_next;
else
    err(s, _(""No next hunk""));
",,
implicit_predicate,add-patch.c,1624,+,-,"if (ret){
    char errbuf[1024];
    regerror(ret, &regex, errbuf, sizeof (errbuf));
    err(s, _(""Malformed search regexp %s: %s""), s->answer.buf, errbuf);
    continue;
}
",,
implicit_predicate,add-patch.c,1631,+,-,"if (ret){
    char errbuf[1024];
    regerror(ret, &regex, errbuf, sizeof (errbuf));
    err(s, _(""Malformed search regexp %s: %s""), s->answer.buf, errbuf);
    continue;
}
",,
implicit_predicate,add-patch.c,1712,+,-,"if (s->mode->apply_for_checkout)
    apply_for_checkout(s, &s->buf, s->mode->is_reverse);
else{
    setup_child_process(s, &cp, ""apply"", NULL);
    strvec_pushv(&cp.args, s->mode->apply_args);
    if (pipe_command(&cp, s->buf.buf, s->buf.len, NULL, 0, NULL, 0))
        error(_(""'git apply' failed""));
}
",,
implicit_predicate,add-patch.c,1719,+,-,"if (s->mode->apply_for_checkout)
    apply_for_checkout(s, &s->buf, s->mode->is_reverse);
else{
    setup_child_process(s, &cp, ""apply"", NULL);
    strvec_pushv(&cp.args, s->mode->apply_args);
    if (pipe_command(&cp, s->buf.buf, s->buf.len, NULL, 0, NULL, 0))
        error(_(""'git apply' failed""));
}
",,
implicit_predicate,add.c,119,+,+,verbose ? REFRESH_IN_PORCELAIN : REFRESH_QUIET,8,		    (verbose ? REFRESH_IN_PORCELAIN : REFRESH_QUIET);
implicit_predicate,add.c,165,+,-,"if (patch)
    ret = !!run_add_p(the_repository, ADD_P_ADD, NULL, &pathspec);
else
    ret = !!run_add_i(the_repository, &pathspec);
",,
implicit_predicate,add.c,381,+,-,"if (patch_interactive)
    add_interactive = 1;
",,
implicit_predicate,add.c,383,+,-,"if (add_interactive){
    if (show_only)
        die(_(""options '%s' and '%s' cannot be used together""), ""--dry-run"", ""--interactive/--patch"");

    if (pathspec_from_file)
        die(_(""options '%s' and '%s' cannot be used together""), ""--pathspec-from-file"", ""--interactive/--patch"");

    exit(interactive_add(argv + 1, prefix, patch_interactive));
}
",,
implicit_predicate,add.c,384,+,-,"if (show_only)
    die(_(""options '%s' and '%s' cannot be used together""), ""--dry-run"", ""--interactive/--patch"");
",,
implicit_predicate,add.c,391,+,-,"if (edit_interactive){
    if (pathspec_from_file)
        die(_(""options '%s' and '%s' cannot be used together""), ""--pathspec-from-file"", ""--edit"");

    return (edit_patch(argc, argv, prefix));
}
",,
implicit_predicate,add.c,439,+,-,"if (pathspec_file_nul){
    die(_(""the option '%s' requires '%s'""), ""--pathspec-file-nul"", ""--pathspec-from-file"");
}
",,
implicit_predicate,add.c,454,+,+,verbose ? ADD_CACHE_VERBOSE : 0,12,	flags = ((verbose ? ADD_CACHE_VERBOSE : 0) |
implicit_predicate,add.c,455,+,+,show_only ? ADD_CACHE_PRETEND : 0,5,		 (show_only ? ADD_CACHE_PRETEND : 0) |
implicit_predicate,add.c,456,+,+,intent_to_add ? ADD_CACHE_INTENT : 0,5,		 (intent_to_add ? ADD_CACHE_INTENT : 0) |
implicit_predicate,add.c,457,+,+,ignore_add_errors ? ADD_CACHE_IGNORE_ERRORS : 0,5,		 (ignore_add_errors ? ADD_CACHE_IGNORE_ERRORS : 0) |
implicit_predicate,add.c,467,+,-,"if (add_new_files){
    int baselen;
    if (!ignored_too){
        dir.flags |= DIR_COLLECT_IGNORED;
        setup_standard_excludes(&dir);
    }
    baselen = fill_directory(&dir, the_repository->index, &pathspec);
    if (pathspec.nr)
        seen = prune_directory(&dir, &pathspec, baselen);
}
",,
implicit_predicate,add.c,482,+,-,"if (refresh_only){
    exit_status |= refresh(verbose, &pathspec);
    goto finish;
}
",,
implicit_predicate,add.c,512,+,-,"if (seen[i])
    continue;
",,
implicit_predicate,add.c,528,+,-,"if (ignore_missing){
    int dtype = DT_UNKNOWN;
    if (is_excluded(&dir, the_repository->index, path, &dtype))
        dir_add_ignored(&dir, the_repository->index, path, pathspec.items[i].len);
}else
    die(_(""pathspec '%s' did not match any files""), pathspec.items[i].original);
",,
implicit_predicate,add.c,553,+,-,"if (add_renormalize)
    exit_status |= renormalize_tracked_files(&pathspec, flags);
else
    exit_status |= add_files_to_cache(the_repository, prefix, &pathspec, ps_matched, include_sparse, flags);
",,
implicit_predicate,add.c,564,+,-,"if (add_new_files)
    exit_status |= add_files(&dir, flags);
",,
implicit_predicate,advice.c,104,+,-,"if (display_instructions)
    strbuf_addf(&buf, turn_off_instructions, key);
",,
implicit_predicate,advice.c,183,-,+,,29,"		advice_setting[i].level = git_config_bool(var, value)
					  ? ADVICE_LEVEL_ENABLED
					  : ADVICE_LEVEL_DISABLED;"
implicit_predicate,alias.c,116,+,-,"if (quoted){
    FREE_AND_NULL(*argv);
    return -SPLIT_CMDLINE_UNCLOSED_QUOTE;
}
",,
implicit_predicate,am.c,176,+,+,"gpgsign ? """" : NULL",24,"		state->sign_commit = gpgsign ? """" : NULL;"
implicit_predicate,am.c,247,+,+,"value ? ""t"" : ""f""",32,"	write_state_text(state, name, value ? ""t"" : ""f"");"
implicit_predicate,am.c,294,+,-,"if (trim)
    strbuf_trim(sb);
",,
implicit_predicate,am.c,429,-,+,,36,"		state->allow_rerere_autoupdate = strcmp(sb.buf, ""t"") ?
			RERERE_NOAUTOUPDATE : RERERE_AUTOUPDATE;"
implicit_predicate,am.c,708,+,-,"if (keep_cr)
    strvec_push(&cp.args, ""--keep-cr"");
",,
implicit_predicate,am.c,710,+,-,"if (mboxrd)
    strvec_push(&cp.args, ""--mboxrd"");
",,
implicit_predicate,am.c,716,+,-,"if (ret)
    goto exit;
",,
implicit_predicate,am.c,724,+,+,ret ? -1 : 0,9,	return ret ? -1 : 0;
implicit_predicate,am.c,779,+,-,"if (ret)
    return error(_(""could not parse patch '%s'""), *paths);
",,
implicit_predicate,am.c,1012,+,-,"if (state->rebasing)
    state->threeway = 1;
",,
implicit_predicate,am.c,1020,+,-,"if (state->allow_rerere_autoupdate)
    write_state_bool(state, ""rerere-autoupdate"", state->allow_rerere_autoupdate == RERERE_AUTOUPDATE);
",,
implicit_predicate,am.c,1077,+,-,"if (state->rebasing)
    write_state_text(state, ""rebasing"", """");
else
    write_state_text(state, ""applying"", """");
",,
implicit_predicate,am.c,1160,-,+,,25,"		const char *cmdline = state->interactive ? ""git am -i"" : ""git am"";"
implicit_predicate,am.c,1214,+,-,"if (state->utf8)
    mi.metainfo_charset = get_commit_output_encoding();
else
    mi.metainfo_charset = NULL;
",,
implicit_predicate,am.c,1232,+,-,"if (state->message_id)
    mi.add_message_id = 1;
",,
implicit_predicate,am.c,1540,+,-,"if (res)
    return res;
",,
implicit_predicate,am.c,1585,+,-,"if (build_fake_ancestor(state, index_path))
    return error(""could not build fake ancestor"");
",,
implicit_predicate,am.c,1613,+,-,"if (run_apply(state, index_path))
    return error(_(""Did you hand edit your patch?\nIt does not apply to blobs recorded in its index.""));
",,
implicit_predicate,am.c,1683,-,+,,4,"			state->ignore_date ? NULL : state->author_date,"
implicit_predicate,am.c,1690,-,+,,11,"				      state->ignore_date ? NULL
							 : state->author_date,"
implicit_predicate,am.c,1829,+,-,"if (resume){
    validate_resume_state(state);
}else{
    int skip;
    if (state->rebasing)
        skip = parse_mail_rebase(state, mail);
    else
        skip = parse_mail(state, mail);

    if (skip)
        goto next;

    if (state->signoff)
        am_append_signoff(state);

    write_author_script(state);
    write_commit_msg(state);
}
",,
implicit_predicate,am.c,1834,+,-,"if (state->rebasing)
    skip = parse_mail_rebase(state, mail);
else
    skip = parse_mail(state, mail);
",,
implicit_predicate,am.c,1839,+,-,"if (skip)
    goto next;
",,
implicit_predicate,am.c,1842,+,-,"if (state->signoff)
    am_append_signoff(state);
",,
implicit_predicate,am.c,1871,+,-,"if (run_applypatch_msg_hook(state))
    exit(1);
",,
implicit_predicate,am.c,1873,+,-,"if (to_keep)
    goto commit;
",,
implicit_predicate,am.c,1898,+,-,"if (apply_status){
    printf_ln(_(""Patch failed at %s %.*s""), msgnum(state), linelen(state->msg), state->msg);
    if (advice_enabled (ADVICE_AM_WORK_DIR))
        advise(_(""Use 'git am --show-current-patch=diff' to see the failed patch""));

    die_user_resolve(state);
}
",,
implicit_predicate,am.c,1914,+,-,"if (resume)
    am_load(state);
",,
implicit_predicate,am.c,1965,+,-,"if (state->interactive){
    write_index_patch(state);
    if (do_interactive(state))
        goto next;
}
",,
implicit_predicate,am.c,1967,+,-,"if (do_interactive(state))
    goto next;
",,
implicit_predicate,am.c,2005,+,+,reset ? UNPACK_RESET_PROTECT_UNTRACKED : 0,15,	opts.reset = reset ? UNPACK_RESET_PROTECT_UNTRACKED : 0;
implicit_predicate,am.c,2075,+,-,"if (fast_forward_to(head_tree, head_tree, 1))
    return -1;
",,
implicit_predicate,am.c,2085,+,-,"if (fast_forward_to(index_tree, remote_tree, 0))
    return -1;
",,
implicit_predicate,am.c,2088,+,-,"if (merge_tree(remote_tree))
    return -1;
",,
implicit_predicate,am.c,2118,+,-,"if (clean_index(&head, &head))
    die(_(""failed to clean index""));
",,
implicit_predicate,am.c,2121,+,-,"if (state->rebasing){
    FILE* fp = xfopen(am_path(state, ""rewritten""), ""a"");
    assert(!is_null_oid(&state->orig_commit));
    fprintf(fp, ""%s "", oid_to_hex(&state->orig_commit));
    fprintf(fp, ""%s\n"", oid_to_hex(&head));
    fclose(fp);
}
",,
implicit_predicate,am.c,2195,+,-,"if (clean_index(&curr_head, &orig_head))
    die(_(""failed to clean index""));
",,
implicit_predicate,am.c,2198,+,-,"if (has_orig_head)
    refs_update_ref(get_main_ref_store(the_repository), ""am --abort"", ""HEAD"", &orig_head, has_curr_head ? &curr_head : NULL, 0, UPDATE_REFS_DIE_ON_ERR);
else
    if (curr_branch)
        refs_delete_ref(get_main_ref_store(the_repository), NULL, curr_branch, NULL, REF_NO_DEREF);
",,
implicit_predicate,am.c,2201,+,+,has_curr_head ? &curr_head : NULL,5,"				has_curr_head ? &curr_head : NULL, 0,"
implicit_predicate,am.c,2255,+,-,"if (unset)
    *opt_value = PATCH_FORMAT_UNKNOWN;
else
    if (!strcmp(arg, ""mbox""))
        *opt_value = PATCH_FORMAT_MBOX;
    else
        if (!strcmp(arg, ""stgit""))
            *opt_value = PATCH_FORMAT_STGIT;
        else
            if (!strcmp(arg, ""stgit-series""))
                *opt_value = PATCH_FORMAT_STGIT_SERIES;
            else
                if (!strcmp(arg, ""hg""))
                    *opt_value = PATCH_FORMAT_HG;
                else
                    if (!strcmp(arg, ""mboxrd""))
                        *opt_value = PATCH_FORMAT_MBOXRD;
                    else
                        return error(_(""invalid value for '%s': '%s'""), ""--patch-format"", arg);
",,
implicit_predicate,am.c,2424,+,-,"if (in_progress)
    am_load(&state);
",,
implicit_predicate,am.c,2439,+,-,"if (in_progress){
    if (argc || (resume_mode == RESUME_FALSE && !isatty(0)))
        die(_(""previous rebase directory %s still exists but mbox given.""), state.dir);

    if (resume_mode == RESUME_FALSE)
        resume_mode = RESUME_APPLY;

    if (state.signoff == SIGNOFF_EXPLICIT)
        am_append_signoff(&state);
}else{
    struct strvec paths = STRVEC_INIT;
    int i;
    if (file_exists(state.dir) && !state.rebasing){
        if (resume_mode == RESUME_ABORT || resume_mode == RESUME_QUIT){
            am_destroy(&state);
            am_state_release(&state);
            return 0;
        }
        die(_(""Stray %s directory found.\nUse \""git am --abort\"" to remove it.""), state.dir);
    }
    if (resume_mode)
        die(_(""Resolve operation not in progress, we are not resuming.""));

    for (i = 0;i < argc;i++){
        if (is_absolute_path(argv[i]) || !prefix)
            strvec_push(&paths, argv[i]);
        else
            strvec_push(&paths, mkpath(""%s/%s"", prefix, argv[i]));
    }
    if (state.interactive && !paths.nr)
        die(_(""interactive mode requires patches on the command line""));

    am_setup(&state, patch_format, paths.v, keep_cr);
    strvec_clear(&paths);
}
",,
implicit_predicate,anonymously-parsed-code.c,3,+,-,<!!!>,,
implicit_predicate,anonymously-parsed-code.c,11,+,-,"do{
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,12,+,-,"do{
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,13,+,-,"do{
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,15,+,-,"do{
    if (c != 0){
        fflush (stderr);
        fflush (stdout);
        fprintf(stderr, ""%s: %d: error == %d (%s), want 0\n"", __FILE__, __LINE__, c, reftable_error_str(c));
        abort();
    }
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,26,+,-,<!!!>,,
implicit_predicate,anonymously-parsed-code.c,30,+,-,"do{
    if (err){
        die(pattern, (long )CFErrorGetCode(err));
    }
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,31,+,-,"do{
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,33,+,-,"do{
    if ((nr) <= 2)
        (x) = xalloca((nr) * sizeof (*(x)));
    else
        ALLOC_ARRAY((x), nr);
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,37,+,-,"do{
    unsigned char* __p = (unsigned char*)(p);
    *__p++ = (unsigned char)(v);
    *__p++ = (unsigned char)((v) >> 8);
    *__p++ = (unsigned char)((v) >> 16);
    *__p = (unsigned char)((v) >> 24);
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,38,+,-,"do{
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,39,+,-,"do{
    W (x) = (val);

    asm("""" :: : ""memory"");
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,43,+,-,"do{
    if (cmd& (bit)){
        if (data >= top)
            goto bad_length;

        var |= ((unsigned )*data++ << (shift));
    }
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,45,+,-,"do{
    const unsigned char* __p = (const unsigned char*)(p);
    (v) = (unsigned long )__p[0] | ((unsigned long )__p[1]) << 8 | ((unsigned long )__p[2]) << 16 | ((unsigned long )__p[3]) << 24;
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,52,+,-,"do{
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,53,+,-,"do{
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,54,+,-,"do{
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,58,+,-,"do{
    if ((ps)->magic & ~(mask))
        BUG(""unsupported magic %x"", (ps)->magic & ~(mask));
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,60,+,-,"do{
    if ((nr) > alloc){
        alloc = 2 * (alloc) + 1;
        if (alloc < (nr))
            alloc = (nr);

        REFTABLE_REALLOC_ARRAY(x, alloc);
    }
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,90,+,-,"do;

 while (0);
",,
implicit_predicate,anonymously-parsed-code.c,92,+,-,"do{
    r((a), (f));
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,93,+,-,"do{
    int __i__, __C__ = (c);
    for (__i__ = 0;__i__ < __C__;__i__++)
        r(&(a)[__i__], f);
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,97,+,-,"do{
    int __i__, __C__ = (c), __S__ = (s);
    for (__i__ = 0;__i__ < __C__;__i__++)
        r(&(a)[__i__ * __S__], f, __S__);
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,98,+,-,"do{
    (a)->commonattr = (a)->volattr = (a)->dirattr = (a)->fileattr = (a)->forkattr = 0;
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,99,+,-,"do{
    if (((t1)->tv_nsec += (t2)->tv_nsec) >= (long )NSEC_PER_SEC){
        (t1)->tv_nsec -= (long )NSEC_PER_SEC;
        (t1)->tv_sec += 1;
    }
    (t1)->tv_sec += (t2)->tv_sec;
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,104,+,-,"do{
    *(a) = rs(a);
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,107,+,-,"do{
    struct kevent* __kevp__ = (kevp);
    __kevp__->ident = (a);
    __kevp__->filter = (b);
    __kevp__->flags = (c);
    __kevp__->fflags = (d);
    __kevp__->data = (e);
    __kevp__->udata = (f);
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,109,+,-,"do{
    if (((t1)->tv_nsec -= (t2)->tv_nsec) < 0){
        (t1)->tv_nsec += (long )NSEC_PER_SEC;
        (t1)->tv_sec -= 1;
    }
    (t1)->tv_sec -= (t2)->tv_sec;
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,112,+,-,"do{
    if ((prefix))
        BUG(""unexpected prefix in builtin: %s"", (prefix));
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,117,+,-,"do{
    struct kevent64_s* __kevp__ = (kevp);
    __kevp__->ident = (a);
    __kevp__->filter = (b);
    __kevp__->flags = (c);
    __kevp__->fflags = (d);
    __kevp__->data = (e);
    __kevp__->udata = (f);
    __kevp__->ext[0] = (g);
    __kevp__->ext[1] = (h);
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,118,+,-,"do{
    if ((h)->use_extra_arg)
        (*(h)->freefun.extra)((h)->extra_arg, (old_chunk));
    else
        (*(h)->freefun.plain)((old_chunk));
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,149,+,-,"do{
    (vvp)->tv_sec = (tvp)->tv_sec + (uvp)->tv_sec;
    (vvp)->tv_usec = (tvp)->tv_usec + (uvp)->tv_usec;
    if ((vvp)->tv_usec >= 1000000){
        (vvp)->tv_sec++;
        (vvp)->tv_usec -= 1000000;
    }
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,156,+,-,"do{
    (q)->queue = NULL;
    (q)->nr = (q)->alloc = 0;
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,157,+,-,"do{
    (x) = (void*)-1;
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,158,+,-,"do{
    (vvp)->tv_sec = (tvp)->tv_sec - (uvp)->tv_sec;
    (vvp)->tv_usec = (tvp)->tv_usec - (uvp)->tv_usec;
    if ((vvp)->tv_usec < 0){
        (vvp)->tv_sec--;
        (vvp)->tv_usec += 1000000;
    }
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,159,+,-,"do{
    (head)->trace.prevline = (head)->trace.lastline;
    (head)->trace.prevfile = (head)->trace.lastfile;
    (head)->trace.lastline = __LINE__;
    (head)->trace.lastfile = __FILE__;
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,166,+,-,"do{
    (elem)->trace.prevline = (elem)->trace.lastline;
    (elem)->trace.prevfile = (elem)->trace.lastfile;
    (elem)->trace.lastline = __LINE__;
    (elem)->trace.lastfile = __FILE__;
} while (0);
",,
implicit_predicate,anonymously-parsed-code.c,170,+,-,"do{
    if (trace_pass_fl (key))
        trace_printf_key_fl(TRACE_CONTEXT, __LINE__, key, __VA_ARGS__);
} while (0);
",,
